  time(s)      time(days)   fissrate     neuflue1     neuflue2     dpa(dpa)     bup(Mwd/kgM) bupave       bup(FIMA)    bup2(FIMA)   bupave(FIMA) temfi(c)     temfo(c)     temci(c)     temco(c)     tfave(c)     tcave(c)     hgap(w/m2/k) rfi(mm)      rfo(mm)      rci(mm)      rco(mm)      gap(mkm)     gapth(mkm)   gpres(mPa)   pfc(mpa)     htc(w/m2-k)  fgrpp(%)     efs(%)       eh(%)        et(%)        efh(%)       efz(%)       ez(%)        dlfuel(%)    dlfuelp(%)   dlclad(%)    ecef(%)      swclose(-)   swopen(-)    swsol(-)     swtot(-)     efsz(-)      efsh(-)      efsr(-)      xwast(m)     phstrain(%)  tchstrain(%)   sigh(MPa)  gap_state    
  3.30000E+06  3.81944E+01  3.04459E+19  1.10464E+01  9.48684E-01  3.79474E+00  2.41737E+00  2.41737E+00  2.62979E-03  2.87168E-03  2.62979E-03  7.61591E+02  5.84732E+02  5.69998E+02  5.38331E+02  6.70990E+02  5.53574E+02  1.21087E+05  0.00000E+00  4.00908E+00  4.53038E+00  5.05787E+00  5.21306E+02  5.23306E+02  1.02569E-01  0.00000E+00  1.33276E+05  1.21329E+00  5.12916E+00  6.52821E-01  6.76114E-01  6.48584E+00  3.61771E+00  6.57789E-01  1.82058E+00  6.95194E-01  5.46080E-01  0.00000E+00  9.95762E-02  5.03540E-02  3.94469E-03  1.53875E-01  5.12916E-02  5.12916E-02  5.12916E-02  0.00000E+00  6.54305E-01  0.00000E+00 -9.40041E+00       open
  3.40000E+06  3.93519E+01  3.04459E+19  1.10478E+01  9.77432E-01  3.90973E+00  2.49062E+00  2.49062E+00  2.70948E-03  2.95870E-03  2.70948E-03  7.62731E+02  5.84556E+02  5.69998E+02  5.38331E+02  6.71313E+02  5.53574E+02  1.22551E+05  0.00000E+00  4.01530E+00  4.53038E+00  5.05787E+00  5.15084E+02  5.17084E+02  1.03034E-01  0.00000E+00  1.33276E+05  1.52488E+00  5.28831E+00  6.52814E-01  6.76114E-01  6.63975E+00  3.77025E+00  6.57789E-01  1.88369E+00  7.57925E-01  5.46080E-01  0.00000E+00  9.99743E-02  5.46107E-02  4.06423E-03  1.58649E-01  5.28831E-02  5.28831E-02  5.28831E-02  0.00000E+00  6.54299E-01  0.00000E+00 -9.36731E+00       open
  3.50000E+06  4.05093E+01  3.04459E+19  1.10492E+01  1.00618E+00  4.02472E+00  2.56388E+00  2.56388E+00  2.78918E-03  3.04572E-03  2.78918E-03  7.63888E+02  5.84379E+02  5.69998E+02  5.38331E+02  6.71657E+02  5.53574E+02  1.24057E+05  0.00000E+00  4.02154E+00  4.53038E+00  5.05787E+00  5.08840E+02  5.10840E+02  1.03556E-01  0.00000E+00  1.33276E+05  1.86047E+00  5.44282E+00  6.52809E-01  6.76114E-01  6.78958E+00  3.92382E+00  6.57788E-01  1.94873E+00  8.22567E-01  5.46079E-01  0.00000E+00  9.92413E-02  5.98594E-02  4.18376E-03  1.63284E-01  5.44282E-02  5.44282E-02  5.44282E-02  0.00000E+00  6.54294E-01  0.00000E+00 -9.33491E+00       open
  3.60000E+06  4.16667E+01  3.04459E+19  1.10506E+01  1.03493E+00  4.13971E+00  2.63713E+00  2.63713E+00  2.86887E-03  3.13274E-03  2.86887E-03  7.65054E+02  5.84203E+02  5.69998E+02  5.38331E+02  6.72017E+02  5.53574E+02  1.25594E+05  0.00000E+00  4.02776E+00  4.53038E+00  5.05787E+00  5.02619E+02  5.04619E+02  1.04168E-01  0.00000E+00  1.33276E+05  2.24000E+00  5.59326E+00  6.52804E-01  6.76114E-01  6.93583E+00  4.07731E+00  6.57788E-01  2.01559E+00  8.88985E-01  5.46079E-01  0.00000E+00  9.93937E-02  6.41009E-02  4.30330E-03  1.67798E-01  5.59326E-02  5.59326E-02  5.59326E-02  0.00000E+00  6.54290E-01  0.00000E+00 -9.30275E+00       open
  3.70000E+06  4.28241E+01  3.04459E+19  1.10520E+01  1.06368E+00  4.25471E+00  2.71038E+00  2.71038E+00  2.94856E-03  3.21976E-03  2.94856E-03  7.66228E+02  5.84028E+02  5.69998E+02  5.38331E+02  6.72394E+02  5.53574E+02  1.27161E+05  0.00000E+00  4.03395E+00  4.53038E+00  5.05787E+00  4.96429E+02  4.98429E+02  1.04844E-01  0.00000E+00  1.33276E+05  2.64302E+00  5.74022E+00  6.52799E-01  6.76114E-01  7.07903E+00  4.23055E+00  6.57787E-01  2.08416E+00  9.57094E-01  5.46080E-01  0.00000E+00  9.94468E-02  6.83371E-02  4.42284E-03  1.72207E-01  5.74022E-02  5.74022E-02  5.74022E-02  0.00000E+00  6.54287E-01  0.00000E+00 -9.27092E+00       open
  3.80000E+06  4.39815E+01  3.04459E+19  1.10534E+01  1.09242E+00  4.36970E+00  2.78364E+00  2.78364E+00  3.02825E-03  3.30678E-03  3.02825E-03  7.67410E+02  5.83854E+02  5.69998E+02  5.38331E+02  6.72787E+02  5.53574E+02  1.28763E+05  0.00000E+00  4.04012E+00  4.53038E+00  5.05787E+00  4.90260E+02  4.92260E+02  1.05589E-01  0.00000E+00  1.33276E+05  3.07009E+00  5.88405E+00  6.52796E-01  6.76114E-01  7.21952E+00  4.38380E+00  6.57787E-01  2.15431E+00  1.02676E+00  5.46080E-01  0.00000E+00  9.94111E-02  7.25680E-02  4.54237E-03  1.76522E-01  5.88405E-02  5.88405E-02  5.88405E-02  0.00000E+00  6.54284E-01  0.00000E+00 -9.23925E+00       open
  3.90000E+06  4.51389E+01  3.04459E+19  1.10548E+01  1.12117E+00  4.48469E+00  2.85689E+00  2.85689E+00  3.10794E-03  3.39380E-03  3.10794E-03  7.68604E+02  5.83680E+02  5.69998E+02  5.38331E+02  6.73197E+02  5.53574E+02  1.30403E+05  0.00000E+00  4.04628E+00  4.53038E+00  5.05787E+00  4.84100E+02  4.86100E+02  1.06391E-01  0.00000E+00  1.33276E+05  3.51168E+00  6.02511E+00  6.52793E-01  6.76114E-01  7.35767E+00  4.53732E+00  6.57787E-01  2.22602E+00  1.09795E+00  5.46080E-01  0.00000E+00  9.92961E-02  7.67952E-02  4.66191E-03  1.80753E-01  6.02511E-02  6.02511E-02  6.02511E-02  0.00000E+00  6.54282E-01  0.00000E+00 -9.20774E+00       open
  4.00000E+06  4.62963E+01  3.04459E+19  1.10562E+01  1.14992E+00  4.59968E+00  2.93015E+00  2.93015E+00  3.18763E-03  3.48082E-03  3.18763E-03  7.69811E+02  5.83505E+02  5.69998E+02  5.38331E+02  6.73624E+02  5.53574E+02  1.32084E+05  0.00000E+00  4.05244E+00  4.53038E+00  5.05787E+00  4.77944E+02  4.79943E+02  1.07266E-01  0.00000E+00  1.33276E+05  3.97664E+00  6.16360E+00  6.52791E-01  6.76114E-01  7.49367E+00  4.69128E+00  6.57787E-01  2.29915E+00  1.17054E+00  5.46080E-01  0.00000E+00  9.91079E-02  8.10186E-02  4.78144E-03  1.84908E-01  6.16360E-02  6.16360E-02  6.16360E-02  0.00000E+00  6.54280E-01  0.00000E+00 -9.17617E+00       open
  4.10000E+06  4.74537E+01  3.04459E+19  1.10576E+01  1.17867E+00  4.71467E+00  3.00340E+00  3.00340E+00  3.26732E-03  3.56784E-03  3.26732E-03  7.71032E+02  5.83331E+02  5.69998E+02  5.38331E+02  6.74070E+02  5.53574E+02  1.33810E+05  0.00000E+00  4.05860E+00  4.53038E+00  5.05787E+00  4.71782E+02  4.73782E+02  1.08192E-01  0.00000E+00  1.33276E+05  4.44947E+00  6.29982E+00  6.52789E-01  6.76114E-01  7.62781E+00  4.84587E+00  6.57787E-01  2.37370E+00  1.24452E+00  5.46081E-01  0.00000E+00  9.98539E-02  8.42397E-02  4.90098E-03  1.88995E-01  6.29982E-02  6.29982E-02  6.29982E-02  0.00000E+00  6.54279E-01  0.00000E+00 -9.14466E+00       open
  4.20000E+06  4.86111E+01  3.04459E+19  1.10591E+01  1.20742E+00  4.82967E+00  3.07665E+00  3.07665E+00  3.34701E-03  3.65486E-03  3.34701E-03  7.72259E+02  5.83158E+02  5.69998E+02  5.38331E+02  6.74528E+02  5.53574E+02  1.35570E+05  0.00000E+00  4.06472E+00  4.53038E+00  5.05787E+00  4.65658E+02  4.67658E+02  1.09212E-01  0.00000E+00  1.33276E+05  4.95641E+00  6.43373E+00  6.52788E-01  6.76114E-01  7.75998E+00  4.99993E+00  6.57788E-01  2.44949E+00  1.31970E+00  5.46082E-01  0.00000E+00  9.95352E-02  8.84563E-02  5.02052E-03  1.93012E-01  6.43373E-02  6.43373E-02  6.43373E-02  0.00000E+00  6.54279E-01  0.00000E+00 -9.11276E+00       open
  4.30000E+06  4.97685E+01  3.04459E+19  1.10605E+01  1.23616E+00  4.94466E+00  3.14991E+00  3.14991E+00  3.42670E-03  3.74188E-03  3.42670E-03  7.73488E+02  5.82987E+02  5.69998E+02  5.38331E+02  6.74998E+02  5.53574E+02  1.37360E+05  0.00000E+00  4.07079E+00  4.53038E+00  5.05787E+00  4.59591E+02  4.61591E+02  1.10278E-01  0.00000E+00  1.33276E+05  5.46583E+00  6.56561E+00  6.52788E-01  6.76114E-01  7.89039E+00  5.15304E+00  6.57788E-01  2.52650E+00  1.39609E+00  5.46082E-01  0.00000E+00  9.91585E-02  9.26699E-02  5.14005E-03  1.96968E-01  6.56561E-02  6.56561E-02  6.56561E-02  0.00000E+00  6.54279E-01  0.00000E+00 -9.08084E+00       open
  4.40000E+06  5.09259E+01  3.04459E+19  1.10619E+01  1.26491E+00  5.05965E+00  3.22316E+00  3.22316E+00  3.50639E-03  3.82890E-03  3.50639E-03  7.74720E+02  5.82816E+02  5.69998E+02  5.38331E+02  6.75478E+02  5.53574E+02  1.39183E+05  0.00000E+00  4.07681E+00  4.53038E+00  5.05787E+00  4.53573E+02  4.55573E+02  1.11444E-01  0.00000E+00  1.33276E+05  6.00897E+00  6.69536E+00  6.52788E-01  6.76114E-01  8.01895E+00  5.30534E+00  6.57789E-01  2.60461E+00  1.47354E+00  5.46083E-01  0.00000E+00  9.97234E-02  9.58778E-02  5.25959E-03  2.00861E-01  6.69536E-02  6.69536E-02  6.69536E-02  0.00000E+00  6.54279E-01  0.00000E+00 -9.04838E+00       open
  4.50000E+06  5.20833E+01  3.04459E+19  1.10633E+01  1.29366E+00  5.17464E+00  3.29641E+00  3.29641E+00  3.58608E-03  3.91592E-03  3.58608E-03  7.75958E+02  5.82647E+02  5.69998E+02  5.38331E+02  6.75971E+02  5.53574E+02  1.41042E+05  0.00000E+00  4.08279E+00  4.53038E+00  5.05787E+00  4.47594E+02  4.49594E+02  1.12631E-01  0.00000E+00  1.33276E+05  6.53884E+00  6.82332E+00  6.52789E-01  6.76114E-01  8.14601E+00  5.45714E+00  6.57789E-01  2.68380E+00  1.55204E+00  5.46084E-01  0.00000E+00  9.92370E-02  1.00084E-01  5.37912E-03  2.04700E-01  6.82332E-02  6.82332E-02  6.82332E-02  0.00000E+00  6.54280E-01  0.00000E+00 -9.01605E+00       open
  4.60000E+06  5.32407E+01  3.04459E+19  1.10647E+01  1.32241E+00  5.28963E+00  3.36967E+00  3.36967E+00  3.66577E-03  4.00295E-03  3.66577E-03  7.77201E+02  5.82479E+02  5.69998E+02  5.38331E+02  6.76475E+02  5.53574E+02  1.42940E+05  0.00000E+00  4.08873E+00  4.53038E+00  5.05787E+00  4.41650E+02  4.43650E+02  1.13918E-01  0.00000E+00  1.33276E+05  7.09957E+00  6.94939E+00  6.52790E-01  6.76114E-01  8.27147E+00  5.60853E+00  6.57790E-01  2.76397E+00  1.63151E+00  5.46085E-01  0.00000E+00  9.96988E-02  1.03284E-01  5.49866E-03  2.08482E-01  6.94939E-02  6.94939E-02  6.94939E-02  0.00000E+00  6.54282E-01  0.00000E+00 -8.98311E+00       open
  4.70000E+06  5.43981E+01  3.04459E+19  1.10661E+01  1.35116E+00  5.40463E+00  3.44292E+00  3.44292E+00  3.74546E-03  4.08997E-03  3.74546E-03  7.78450E+02  5.82312E+02  5.69998E+02  5.38331E+02  6.76993E+02  5.53574E+02  1.44881E+05  0.00000E+00  4.09465E+00  4.53038E+00  5.05787E+00  4.35732E+02  4.37732E+02  1.15250E-01  0.00000E+00  1.33276E+05  7.66030E+00  7.07379E+00  6.52791E-01  6.76114E-01  8.39556E+00  5.75972E+00  6.57790E-01  2.84507E+00  1.71187E+00  5.46086E-01  0.00000E+00  9.91135E-02  1.07482E-01  5.61820E-03  2.12214E-01  7.07379E-02  7.07379E-02  7.07379E-02  0.00000E+00  6.54284E-01  0.00000E+00 -8.95001E+00       open
  4.80000E+06  5.55556E+01  3.04459E+19  1.10675E+01  1.37990E+00  5.51962E+00  3.51617E+00  3.51617E+00  3.82515E-03  4.17699E-03  3.82515E-03  7.79709E+02  5.82146E+02  5.69998E+02  5.38331E+02  6.77523E+02  5.53574E+02  1.46868E+05  0.00000E+00  4.10055E+00  4.53038E+00  5.05787E+00  4.29837E+02  4.31837E+02  1.16634E-01  0.00000E+00  1.33276E+05  8.22380E+00  7.19653E+00  6.52793E-01  6.76114E-01  8.51829E+00  5.91080E+00  6.57791E-01  2.92709E+00  1.79313E+00  5.46087E-01  0.00000E+00  9.94820E-02  1.10676E-01  5.73773E-03  2.15896E-01  7.19653E-02  7.19653E-02  7.19653E-02  0.00000E+00  6.54286E-01  0.00000E+00 -8.91668E+00       open
  4.90000E+06  5.67130E+01  3.04459E+19  1.10689E+01  1.40865E+00  5.63461E+00  3.58943E+00  3.58943E+00  3.90485E-03  4.26401E-03  3.90485E-03  7.80977E+02  5.81980E+02  5.69998E+02  5.38331E+02  6.78068E+02  5.53574E+02  1.48902E+05  0.00000E+00  4.10642E+00  4.53038E+00  5.05787E+00  4.23962E+02  4.25962E+02  1.18069E-01  0.00000E+00  1.33276E+05  8.78971E+00  7.31777E+00  6.52796E-01  6.76114E-01  8.63981E+00  6.06183E+00  6.57792E-01  3.00996E+00  1.87521E+00  5.46088E-01  0.00000E+00  9.98077E-02  1.13868E-01  5.85727E-03  2.19533E-01  7.31777E-02  7.31777E-02  7.31777E-02  0.00000E+00  6.54289E-01  0.00000E+00 -8.88311E+00       open
  5.00000E+06  5.78704E+01  3.04459E+19  1.10703E+01  1.43740E+00  5.74960E+00  3.66268E+00  3.66268E+00  3.98454E-03  4.35103E-03  3.98454E-03  7.82255E+02  5.81814E+02  5.69998E+02  5.38331E+02  6.78626E+02  5.53574E+02  1.50990E+05  0.00000E+00  4.11228E+00  4.53038E+00  5.05787E+00  4.18098E+02  4.20098E+02  1.19553E-01  0.00000E+00  1.33276E+05  9.35715E+00  7.43753E+00  6.52799E-01  6.76114E-01  8.76016E+00  6.21301E+00  6.57793E-01  3.09363E+00  1.95807E+00  5.46090E-01  0.00000E+00  9.90919E-02  1.18057E-01  5.97680E-03  2.23126E-01  7.43753E-02  7.43753E-02  7.43753E-02  0.00000E+00  6.54292E-01  0.00000E+00 -8.84929E+00       open
  5.10000E+06  5.90278E+01  3.04459E+19  1.10717E+01  1.46615E+00  5.86459E+00  3.73594E+00  3.73594E+00  4.06423E-03  4.43805E-03  4.06423E-03  7.83542E+02  5.81649E+02  5.69998E+02  5.38331E+02  6.79198E+02  5.53574E+02  1.53129E+05  0.00000E+00  4.11813E+00  4.53038E+00  5.05787E+00  4.12252E+02  4.14252E+02  1.21120E-01  0.00000E+00  1.33276E+05  9.94203E+00  7.55569E+00  6.52802E-01  6.76114E-01  8.87922E+00  6.36414E+00  6.57794E-01  3.17806E+00  2.04166E+00  5.46091E-01  0.00000E+00  9.93335E-02  1.21241E-01  6.09634E-03  2.26671E-01  7.55569E-02  7.55569E-02  7.55569E-02  0.00000E+00  6.54295E-01  0.00000E+00 -8.81491E+00       open
  5.20000E+06  6.01852E+01  3.04459E+19  1.10731E+01  1.49490E+00  5.97959E+00  3.80919E+00  3.80919E+00  4.14392E-03  4.52507E-03  4.14392E-03  7.84829E+02  5.81486E+02  5.69998E+02  5.38331E+02  6.79776E+02  5.53574E+02  1.55306E+05  0.00000E+00  4.12391E+00  4.53038E+00  5.05787E+00  4.06469E+02  4.08469E+02  1.22762E-01  0.00000E+00  1.33276E+05  1.05404E+01  7.67231E+00  6.52806E-01  6.76114E-01  8.99691E+00  6.51393E+00  6.57795E-01  3.26313E+00  2.12587E+00  5.46093E-01  0.00000E+00  9.95341E-02  1.24419E-01  6.21588E-03  2.30169E-01  7.67231E-02  7.67231E-02  7.67231E-02  0.00000E+00  6.54299E-01  0.00000E+00 -8.78003E+00       open
  5.30000E+06  6.13426E+01  3.04459E+19  1.10745E+01  1.52364E+00  6.09458E+00  3.88244E+00  3.88244E+00  4.22361E-03  4.61209E-03  4.22361E-03  7.86116E+02  5.81324E+02  5.69998E+02  5.38331E+02  6.80360E+02  5.53574E+02  1.57519E+05  0.00000E+00  4.12963E+00  4.53038E+00  5.05787E+00  4.00752E+02  4.02752E+02  1.24447E-01  0.00000E+00  1.33276E+05  1.11358E+01  7.78751E+00  6.52810E-01  6.76114E-01  9.11334E+00  6.66232E+00  6.57796E-01  3.34883E+00  2.21069E+00  5.46094E-01  0.00000E+00  9.96962E-02  1.27594E-01  6.33541E-03  2.33625E-01  7.78751E-02  7.78751E-02  7.78751E-02  0.00000E+00  6.54303E-01  0.00000E+00 -8.74492E+00       open
  5.40000E+06  6.25000E+01  3.04459E+19  1.10759E+01  1.55239E+00  6.20957E+00  3.95570E+00  3.95570E+00  4.30330E-03  4.69911E-03  4.30330E-03  7.87341E+02  5.81094E+02  5.69998E+02  5.38331E+02  6.80884E+02  5.53574E+02  1.60791E+05  0.00000E+00  4.13779E+00  4.53038E+00  5.05787E+00  3.92588E+02  3.94588E+02  1.26178E-01  0.00000E+00  1.33276E+05  1.17295E+01  7.90081E+00  6.52781E-01  6.76114E-01  9.28985E+00  6.67718E+00  6.57908E-01  3.42963E+00  2.29058E+00  5.46100E-01  0.00000E+00  9.98142E-02  1.30755E-01  6.45495E-03  2.37024E-01  7.79896E-02  7.95158E-02  7.95158E-02  1.98466E-08  6.54274E-01  0.00000E+00 -8.70893E+00       soft
  5.50000E+06  6.36574E+01  3.04459E+19  1.10773E+01  1.58114E+00  6.32456E+00  4.02895E+00  4.02895E+00  4.38299E-03  4.78613E-03  4.38299E-03  7.88559E+02  5.80858E+02  5.69998E+02  5.38331E+02  6.81407E+02  5.53574E+02  1.64282E+05  0.00000E+00  4.14614E+00  4.53038E+00  5.05786E+00  3.84237E+02  3.86237E+02  1.27994E-01  0.00000E+00  1.33276E+05  1.23400E+01  8.01257E+00  6.52723E-01  6.76114E-01  9.47113E+00  6.67738E+00  6.58111E-01  3.51038E+00  2.37040E+00  5.46111E-01  0.00000E+00  9.98948E-02  1.33908E-01  6.57448E-03  2.40377E-01  7.79896E-02  8.11906E-02  8.11906E-02  4.20930E-08  6.54216E-01  0.00000E+00 -8.67181E+00       soft
  5.60000E+06  6.48148E+01  3.04459E+19  1.10787E+01  1.60989E+00  6.43955E+00  4.10220E+00  4.10220E+00  4.46268E-03  4.87315E-03  4.46268E-03  7.89776E+02  5.80625E+02  5.69998E+02  5.38331E+02  6.81936E+02  5.53574E+02  1.67889E+05  0.00000E+00  4.15441E+00  4.53038E+00  5.05786E+00  3.75970E+02  3.77970E+02  1.29851E-01  0.00000E+00  1.33276E+05  1.29461E+01  8.12301E+00  6.52649E-01  6.76114E-01  9.65055E+00  6.67764E+00  6.58370E-01  3.58718E+00  2.44626E+00  5.46126E-01  0.00000E+00  9.99410E-02  1.37055E-01  6.69402E-03  2.43690E-01  7.79896E-02  8.28454E-02  8.28454E-02  6.45427E-08  6.54141E-01  0.00000E+00 -8.63418E+00       soft
  5.70000E+06  6.59722E+01  3.04459E+19  1.10802E+01  1.63864E+00  6.55455E+00  4.17546E+00  4.17546E+00  4.54237E-03  4.96017E-03  4.54237E-03  7.90996E+02  5.80393E+02  5.69998E+02  5.38331E+02  6.82471E+02  5.53574E+02  1.71624E+05  0.00000E+00  4.16260E+00  4.53037E+00  5.05785E+00  3.67773E+02  3.69773E+02  1.31709E-01  0.00000E+00  1.33276E+05  1.35302E+01  8.23230E+00  6.52557E-01  6.76114E-01  9.82842E+00  6.67795E+00  6.58684E-01  3.66308E+00  2.52120E+00  5.46147E-01  0.00000E+00  9.99562E-02  1.40199E-01  6.81356E-03  2.46969E-01  7.79896E-02  8.44831E-02  8.44831E-02  8.71937E-08  6.54049E-01  0.00000E+00 -8.59637E+00       soft
  5.80000E+06  6.71296E+01  3.04459E+19  1.10816E+01  1.66738E+00  6.66954E+00  4.24871E+00  4.24871E+00  4.62206E-03  5.04719E-03  4.62206E-03  7.92215E+02  5.80164E+02  5.69998E+02  5.38331E+02  6.83012E+02  5.53574E+02  1.75489E+05  0.00000E+00  4.17071E+00  4.53037E+00  5.05785E+00  3.59659E+02  3.61659E+02  1.33697E-01  0.00000E+00  1.33276E+05  1.41504E+01  8.34010E+00  6.52448E-01  6.76114E-01  1.00043E+01  6.67832E+00  6.59054E-01  3.73688E+00  2.59402E+00  5.46171E-01  0.00000E+00  9.99366E-02  1.43333E-01  6.93309E-03  2.50203E-01  7.79896E-02  8.60986E-02  8.60986E-02  1.10044E-07  6.53941E-01  0.00000E+00 -8.55723E+00       soft
  5.90000E+06  6.82870E+01  3.04459E+19  1.10830E+01  1.69613E+00  6.78453E+00  4.32196E+00  4.32196E+00  4.70175E-03  5.13421E-03  4.70175E-03  7.93436E+02  5.79937E+02  5.69998E+02  5.38331E+02  6.83561E+02  5.53574E+02  1.79499E+05  0.00000E+00  4.17875E+00  4.53036E+00  5.05784E+00  3.51608E+02  3.53608E+02  1.35724E-01  0.00000E+00  1.33276E+05  1.47652E+01  8.44675E+00  6.52323E-01  6.76114E-01  1.01786E+01  6.67875E+00  6.59478E-01  3.80793E+00  2.66407E+00  5.46201E-01  0.00000E+00  9.98869E-02  1.46463E-01  7.05263E-03  2.53402E-01  7.79896E-02  8.76967E-02  8.76967E-02  1.33093E-07  6.53815E-01  0.00000E+00 -8.51758E+00       soft
  6.00000E+06  6.94444E+01  3.04459E+19  1.10844E+01  1.72488E+00  6.89952E+00  4.39522E+00  4.39522E+00  4.78144E-03  5.22123E-03  4.78144E-03  7.94659E+02  5.79712E+02  5.69998E+02  5.38331E+02  6.84116E+02  5.53574E+02  1.83661E+05  0.00000E+00  4.18673E+00  4.53035E+00  5.05784E+00  3.43622E+02  3.45622E+02  1.37807E-01  0.00000E+00  1.33276E+05  1.53826E+01  8.55215E+00  6.52181E-01  6.76114E-01  1.03514E+01  6.67923E+00  6.59956E-01  3.87942E+00  2.73455E+00  5.46238E-01  0.00000E+00  9.98068E-02  1.49586E-01  7.17217E-03  2.56564E-01  7.79896E-02  8.92761E-02  8.92761E-02  1.56338E-07  6.53673E-01  0.00000E+00 -8.47727E+00       soft
  6.10000E+06  7.06019E+01  3.04459E+19  1.10858E+01  1.75363E+00  7.01451E+00  4.46847E+00  4.46847E+00  4.86113E-03  5.30825E-03  4.86113E-03  7.95886E+02  5.79488E+02  5.69998E+02  5.38331E+02  6.84679E+02  5.53574E+02  1.87992E+05  0.00000E+00  4.19466E+00  4.53035E+00  5.05783E+00  3.35686E+02  3.37686E+02  1.39884E-01  0.00000E+00  1.33276E+05  1.59758E+01  8.65657E+00  6.52023E-01  6.76114E-01  1.05229E+01  6.67976E+00  6.60484E-01  3.94586E+00  2.79997E+00  5.46272E-01  0.00000E+00  9.96996E-02  1.52706E-01  7.29170E-03  2.59697E-01  7.79896E-02  9.08408E-02  9.08408E-02  1.79777E-07  6.53515E-01  0.00000E+00 -8.43687E+00       soft
  6.20000E+06  7.17593E+01  3.04459E+19  1.10872E+01  1.78238E+00  7.12951E+00  4.54173E+00  4.54173E+00  4.94082E-03  5.39527E-03  4.94082E-03  7.97116E+02  5.79266E+02  5.69998E+02  5.38331E+02  6.85248E+02  5.53574E+02  1.92499E+05  0.00000E+00  4.20253E+00  4.53034E+00  5.05782E+00  3.27806E+02  3.29806E+02  1.42046E-01  0.00000E+00  1.33276E+05  1.65837E+01  8.75981E+00  6.51850E-01  6.76114E-01  1.06929E+01  6.68033E+00  6.61063E-01  4.01264E+00  2.86572E+00  5.46308E-01  0.00000E+00  9.95637E-02  1.55819E-01  7.41124E-03  2.62794E-01  7.79896E-02  9.23880E-02  9.23880E-02  2.03409E-07  6.53341E-01  0.00000E+00 -8.39554E+00       soft
  6.30000E+06  7.29167E+01  3.04459E+19  1.10886E+01  1.81112E+00  7.24450E+00  4.61498E+00  4.61498E+00  5.02052E-03  5.48229E-03  5.02052E-03  7.98349E+02  5.79045E+02  5.69998E+02  5.38331E+02  6.85826E+02  5.53574E+02  1.97194E+05  0.00000E+00  4.21035E+00  4.53033E+00  5.05781E+00  3.19978E+02  3.21978E+02  1.44260E-01  0.00000E+00  1.33276E+05  1.71930E+01  8.86187E+00  6.51662E-01  6.76114E-01  1.08614E+01  6.68096E+00  6.61689E-01  4.07760E+00  2.92966E+00  5.46344E-01  0.00000E+00  9.93991E-02  1.58926E-01  7.53077E-03  2.65856E-01  7.79896E-02  9.39174E-02  9.39174E-02  2.27232E-07  6.53152E-01  0.00000E+00 -8.35354E+00       soft
  6.40000E+06  7.40741E+01  3.04459E+19  1.10900E+01  1.83987E+00  7.35949E+00  4.68823E+00  4.68823E+00  5.10021E-03  5.56932E-03  5.10021E-03  7.99588E+02  5.78826E+02  5.69998E+02  5.38331E+02  6.86411E+02  5.53574E+02  2.02099E+05  0.00000E+00  4.21814E+00  4.53032E+00  5.05780E+00  3.12187E+02  3.14187E+02  1.46487E-01  0.00000E+00  1.33276E+05  1.77870E+01  8.96311E+00  6.51460E-01  6.76114E-01  1.10290E+01  6.68163E+00  6.62359E-01  4.13974E+00  2.99077E+00  5.46380E-01  0.00000E+00  9.92107E-02  1.62032E-01  7.65031E-03  2.68893E-01  7.79896E-02  9.54343E-02  9.54343E-02  2.51246E-07  6.52950E-01  0.00000E+00 -8.31120E+00       soft
  6.50000E+06  7.52315E+01  3.04459E+19  1.10914E+01  1.86862E+00  7.47448E+00  4.76149E+00  4.76149E+00  5.17990E-03  5.65634E-03  5.17990E-03  8.00831E+02  5.78607E+02  5.69998E+02  5.38331E+02  6.87005E+02  5.53574E+02  2.07225E+05  0.00000E+00  4.22587E+00  4.53031E+00  5.05779E+00  3.04439E+02  3.06439E+02  1.48756E-01  0.00000E+00  1.33276E+05  1.83783E+01  9.06329E+00  6.51244E-01  6.76114E-01  1.11953E+01  6.68234E+00  6.63072E-01  4.20219E+00  3.05219E+00  5.46427E-01  0.00000E+00  9.99960E-02  1.64133E-01  7.76985E-03  2.71899E-01  7.79896E-02  9.69355E-02  9.69355E-02  2.75447E-07  6.52733E-01  0.00000E+00 -8.26820E+00       soft
  6.60000E+06  7.63889E+01  3.04459E+19  1.10928E+01  1.89737E+00  7.58948E+00  4.83474E+00  4.83474E+00  5.25959E-03  5.74336E-03  5.25959E-03  8.02079E+02  5.78390E+02  5.69998E+02  5.38331E+02  6.87607E+02  5.53574E+02  2.12590E+05  0.00000E+00  4.23357E+00  4.53030E+00  5.05778E+00  2.96728E+02  2.98728E+02  1.51056E-01  0.00000E+00  1.33276E+05  1.89625E+01  9.16247E+00  6.51016E-01  6.76114E-01  1.13605E+01  6.68309E+00  6.63823E-01  4.26157E+00  3.11054E+00  5.46461E-01  0.00000E+00  9.97559E-02  1.67229E-01  7.88938E-03  2.74874E-01  7.79896E-02  9.84218E-02  9.84218E-02  2.99836E-07  6.52505E-01  0.00000E+00 -8.22458E+00       soft
